ID,Form,IPA,Gloss,Language_ID
0,addam,,Alternative form of arram,0
1,adnet,/ˈatnet/,to have,0
2,ahke,,This term needs a translation to English. Please help,0
3,aj,/aj/,"also, too",0
4,albme,,"sky, heaven",0
5,aldas,,leather part on the front of a shoe,0
6,aldna,,This term needs a translation to English. Please help,0
7,almatj,/ˈalmat͡ʃ/,"person, human",0
8,arram,,marrowbone,0
9,asse,,inner/meat-side of a skin,0
10,asske,,lap (upper legs),0
11,avve,,belt (clothing),0
12,áddjá,,This term needs a translation to English. Please help,0
13,ággŋo,,This term needs a translation to English. Please help,0
14,áhkká,,"old woman, grandmother",0
15,áhkko,,This term needs a translation to English. Please help,0
16,áhpe,,large bog,0
17,áhttje,/ˈaːʰt͡ʃːe/,father,0
18,ájbme,,This term needs a translation to English. Please help,0
19,ájbmo,,This term needs a translation to English. Please help,0
20,ájjá,,Alternative form of áddjá,0
21,ájjge,,This term needs a translation to English. Please help,0
22,ájjlá,,This term needs a translation to English. Please help,0
23,ájjro,,This term needs a translation to English. Please help,0
24,ájjte,,This term needs a translation to English. Please help,0
25,ákksjo,,This term needs a translation to English. Please help,0
26,álldo,,This term needs a translation to English. Please help,0
27,álos,,This term needs a translation to English. Please help,0
28,Árjepluovve,,Arjeplog,0
29,árrbe,,This term needs a translation to English. Please help,0
30,árre,,This term needs a translation to English. Please help,0
31,árrga,,This term needs a translation to English. Please help,0
32,árvas,,generous,0
33,badde,/ˈpatːe/,ribbon,0
34,baggu,,This term needs a translation to English. Please help,0
35,bahta,,"butt, arse, rump",0
36,bajjka,,This term needs a translation to English. Please help,0
37,baksem,,This term needs a translation to English. Please help,0
38,ballát,,to become scared,0
39,ballva,,This term needs a translation to English. Please help,0
40,barrta,,This term needs a translation to English. Please help,0
41,bádne,,This term needs a translation to English. Please help,0
42,bállo,,This term needs a translation to English. Please help,0
43,biehtse,,This term needs a translation to English. Please help,0
44,birem,,This term needs a translation to English. Please help,0
45,bissti,,spoon,0
46,bulitj,,flammable,0
47,bullke,,This term needs a translation to English. Please help,0
48,bunndi,,housefather,0
49,buorre,,good,0
50,buäjjde,,This term needs a translation to English. Please help,0
51,bäbbmo,,This term needs a translation to English. Please help,0
52,bägga,/ˈpɛkːa/,wind,0
53,bäjjve,,This term needs a translation to English. Please help,0
54,bällge,,This term needs a translation to English. Please help,0
55,bässe,,This term needs a translation to English. Please help,0
56,dá,/ˈtaː/,these,0
57,dádtja,,"non-Sami person; Norwegian, Swede",0
58,dálkas,,This term needs a translation to English. Please help,0
59,dát,,this,0
60,dávvda,,This term needs a translation to English. Please help,0
61,dijbmá,,This term needs a translation to English. Please help,0
62,dilljá,,bulkhead,0
63,drodnik,/trotnik/,queen,0
64,du,/tu/,those,0
65,duarrga,,This term needs a translation to English. Please help,0
66,duarrka,,Alternative form of duattka,0
67,duattka,,This term needs a translation to English. Please help,0
68,dullve,,This term needs a translation to English. Please help,0
69,duodje,,handicraft,0
70,duodna,,devil,0
71,duojje,,Alternative form of duodje,0
72,dut,,that,0
73,duädde,,This term needs a translation to English. Please help,0
74,duägge,,This term needs a translation to English. Please help,0
75,duällje,,This term needs a translation to English. Please help,0
76,duävvle,,This term needs a translation to English. Please help,0
77,dähppá,,This term needs a translation to English. Please help,0
78,därbme,,This term needs a translation to English. Please help,0
79,dågge,,abomasum,0
80,dåhkke,,This term needs a translation to English. Please help,0
81,dåhpe,/ˈtɔʰpe/,house,0
82,dåhppå,,sheath,0
83,dåj,,you two,0
84,dåjå,,(emphatic) you two,0
85,dållge,,This term needs a translation to English. Please help,0
86,dållå,,fire,0
87,dån,,"thou, you (singular)",0
88,dånnå,,"(emphatic) thou, you (singular)",0
89,fáles,,whale,0
90,fárro,,"company, companion",0
91,gadna,,lichen on a tree or rock,0
92,gahper,,This term needs a translation to English. Please help,0
93,garrtsa,,This term needs a translation to English. Please help,0
94,gasska,,"middle, space between",0
95,gádde,,"shore, edge",0
96,gáhkko,,cake,0
97,gájjbe,,This term needs a translation to English. Please help,0
98,gáma,,This term needs a translation to English. Please help,0
99,gidda,,Alternative form of girra,0
100,giehka,,"cuckoo, Cuculus canorus",0
101,giehtje,,"end, finish",0
102,giella,,"language, speech, voice",0
103,giesse,,summer,0
104,girra,,spring (season),0
105,girrje,/ˈkirːje/,book,0
106,girrko,/ˈkirːʰko/,church,0
107,guajjka,,This term needs a translation to English. Please help,0
108,gullit,,to (catch) fish,0
109,gullut,,to be heard,0
110,gummpi,/ˈkumːpi/,wolf (Canis lupus),0
111,guobme,,This term needs a translation to English. Please help,0
112,guoddo,,This term needs a translation to English. Please help,0
113,guokso,,This term needs a translation to English. Please help,0
114,guolla,,testicle,0
115,guolle,,fish,0
116,guossa,,"spruce, Picea abies",0
117,gurrte,,"red-throated diver, Gavia stellata",0
118,gussa,,cow,0
119,guäjbme,,This term needs a translation to English. Please help,0
120,guässe,,"guest, visitor, stranger",0
121,gäbbne,,"pot, kettle",0
122,gädde,,This term needs a translation to English. Please help,0
123,gäddge,,Alternative form of gärrge,0
124,gäjdno,,This term needs a translation to English. Please help,0
125,gärrge,,"stone, rock",0
126,gärrke,,Alternative form of gättke,0
127,gättke,,This term needs a translation to English. Please help,0
128,gådtjå,,This term needs a translation to English. Please help,0
129,gåhpe,,depression in the ground,0
130,gånågis,,king,0
131,gårrkå,,Alternative form of gåttkå,0
132,gåsske,,This term needs a translation to English. Please help,0
133,gåttjåt,/ˈkɔt͡ʃːɔt/,to urinate,0
134,gåttkå,,This term needs a translation to English. Please help,0
135,hábmel,,This term needs a translation to English. Please help,0
136,hájjka,,This term needs a translation to English. Please help,0
137,hárrdo,,This term needs a translation to English. Please help,0
138,hávvde,,This term needs a translation to English. Please help,0
139,hägga,,This term needs a translation to English. Please help,0
140,härrge,,domesticated castrated reindeer bull,0
141,hävdne,,This term needs a translation to English. Please help,0
142,hållgå,,This term needs a translation to English. Please help,0
143,ibme,,wife of one's uncle,0
144,idet,,Alternative form of iret,0
145,idja,,night,0
146,iebme,,This term needs a translation to English. Please help,0
147,iednam,,This term needs a translation to English. Please help,0
148,iedno,,This term needs a translation to English. Please help,0
149,iehke,,paternal uncle older than one's father,0
150,iehket,,evening,0
151,iello,,reindeer herd,0
152,ij,,not,0
153,ijja,,Alternative form of idja,0
154,iret,,morning,0
155,ja,,and,0
156,jahke,,year,0
157,jalgŋes,,This term needs a translation to English. Please help,0
158,jávvre,,This term needs a translation to English. Please help,0
159,jiedna,,"voice, sound, vote",0
160,juakksa,,This term needs a translation to English. Please help,0
161,juhkat,,to drink,0
162,juo,/jo/,already,0
163,juovva,,scree,0
164,jus,/jus/,if,0
165,juällge,,"foot, leg",0
166,jägge,,This term needs a translation to English. Please help,0
167,jåhkå,,This term needs a translation to English. Please help,0
168,jåvvlå,,Christmas,0
169,káffa,/ˈkaːfːa/,coffee,0
170,krádde,,This term needs a translation to English. Please help,0
171,kujdna,,woman,0
172,ladnja,,This term needs a translation to English. Please help,0
173,lassta,,This term needs a translation to English. Please help,0
174,lábbtje,,This term needs a translation to English. Please help,0
175,lájjbe,,hard bread,0
176,lávvke,,This term needs a translation to English. Please help,0
177,liehke,,This term needs a translation to English. Please help,0
178,lijjke,,This term needs a translation to English. Please help,0
179,luadda,,This term needs a translation to English. Please help,0
180,luakkta,,bay,0
181,luävvde,,This term needs a translation to English. Please help,0
182,låbme,,This term needs a translation to English. Please help,0
183,lådde,,bird,0
184,mannje,/ˈmaɲːe/,daughter-in-law,0
185,maŋŋel,/ˈmaŋːel/,"afterwards, after that",0
186,marrta,,"pine marten, Martes martes, marten in general, any",0
187,máhttet,/ˈmaːʰtːet/,to be able to,0
188,málestit,,to cook (food),0
189,málle,,animal blood,0
190,mánná,,child,0
191,mánno,,This term needs a translation to English. Please help,0
192,miedda,,Alternative form of mierra,0
193,miella,,This term needs a translation to English. Please help,0
194,mierra,,"shore, coast",0
195,mierra,,honey,0
196,mierra,,honey,0
197,mij,,we,0
198,mija,,(emphatic) we,0
199,muohto,,This term needs a translation to English. Please help,0
200,muorra,,"tree, wood",0
201,murrko,/ˈmurːʰko/,fog,0
202,muärrje,,This term needs a translation to English. Please help,0
203,mälle,,This term needs a translation to English. Please help,0
204,mällke,,This term needs a translation to English. Please help,0
205,måhkke,,This term needs a translation to English. Please help,0
206,måj,,we two,0
207,måjå,,(emphatic) we two,0
208,mån,,I,0
209,månne,,This term needs a translation to English. Please help,0
210,månnå,,(emphatic) I,0
211,mårrse,,This term needs a translation to English. Please help,0
212,nadda,,Alternative form of narra,0
213,namma,/ˈnamːa/,name,0
214,narra,,This term needs a translation to English. Please help,0
215,náhkke,,"animal skin, leather",0
216,náhpe,,This term needs a translation to English. Please help,0
217,náhppe,/ˈnaːʰpːe/,milking cup,0
218,násste,,,0
219,návvde,,This term needs a translation to English. Please help,0
220,nierra,,This term needs a translation to English. Please help,0
221,nijjbe,,This term needs a translation to English. Please help,0
222,njálbme,,This term needs a translation to English. Please help,0
223,njukktja,,swan,0
224,njuolla,,This term needs a translation to English. Please help,0
225,njuonne,,This term needs a translation to English. Please help,0
226,njuonnje,,Alternative form of njuonne,0
227,njåmmel,,This term needs a translation to English. Please help,0
228,näjjda,,This term needs a translation to English. Please help,0
229,nällge,,This term needs a translation to English. Please help,0
230,radde,,"edge, side",0
231,ramas,,This term needs a translation to English. Please help,0
232,rádje,,natural border,0
233,rádno,,This term needs a translation to English. Please help,0
234,rájjdo,,This term needs a translation to English. Please help,0
235,rájje,,Alternative form of rádje,0
236,rájjge,,This term needs a translation to English. Please help,0
237,rásse,,This term needs a translation to English. Please help,0
238,rássjo,,rain,0
239,rávvdo,,This term needs a translation to English. Please help,0
240,rávvke,,This term needs a translation to English. Please help,0
241,ridne,,This term needs a translation to English. Please help,0
242,riebe,,"red fox, Vulpes vulpes, Mav riebe vállu?What does the",0
243,riehpen,,This term needs a translation to English. Please help,0
244,rigge,,chain (to hang a kettle over a fire),0
245,rihpa,,"splinter, rubbish, junk",0
246,rihta,,half carcass,0
247,risse,,"twig, shoot",0
248,ruabbda,,This term needs a translation to English. Please help,0
249,ruassta,,This term needs a translation to English. Please help,0
250,ruohko,,This term needs a translation to English. Please help,0
251,ruojas,,This term needs a translation to English. Please help,0
252,ruojves,,This term needs a translation to English. Please help,0
253,russna,,This term needs a translation to English. Please help,0
254,ruäbbe,,This term needs a translation to English. Please help,0
255,ruäjjve,,This term needs a translation to English. Please help,0
256,ruässje,,This term needs a translation to English. Please help,0
257,ruävvde,,This term needs a translation to English. Please help,0
258,rässjme,,This term needs a translation to English. Please help,0
259,rådno,,This term needs a translation to English. Please help,0
260,råhtje,,This term needs a translation to English. Please help,0
261,råhto,,This term needs a translation to English. Please help,0
262,råhtto,,This term needs a translation to English. Please help,0
263,råvve,,This term needs a translation to English. Please help,0
264,råvvgo,,This term needs a translation to English. Please help,0
265,råvvro,,This term needs a translation to English. Please help,0
266,sabek,,This term needs a translation to English. Please help,0
